,0,0
951,Ce0.94La0.06Ru2,6.55
2667,Ce0.9Pr0.1Ru2,6.55
3412,Nb0.58Ta0.42,6.54
1720,Zr2Co0.95Cu0.05,6.52
3182,Mg1C1Ni2.98Ru0.02,6.51
276,Al0.3Be0.7,6.5
958,Th1Sc1C3,6.5
2039,Nd1.85Ce0.15Cu0.985Fe0.015O4,6.5
2098,Th1Ir1Si1,6.5
2319,Mo0.28Re0.72,6.5
3802,Ag0.8Ga0.2,6.5
4325,La1.94Sr0.06Cu1O3.995,6.5
4462,La1Fe0.96Ni0.04As1O1,6.5
4669,Cu0.1Pb0.9,6.5
4858,Nb3Si0.6Sn0.4,6.5
5214,Bi0.86Tl0.14,6.5
5479,Ti0.7V0.3,6.463333333
2710,Lu0.8Ho0.2Ru1B2,6.46
723,Al0.9Ge0.1,6.45
1501,H0.965Pd1,6.45
2506,Au0.2Nb0.8,6.45
4719,La1Ru2.85Co0.15Si2,6.45
783,Mg1C1Ni2.995Fe0.005,6.44
1239,Er0.25Ho0.75Rh4B4,6.44
1072,Pb0.73Tl0.27,6.43
2160,In0.5Pb0.5,6.43
5397,Pb0.79Tl0.21,6.43
5533,Er0.187Ho0.813Rh4B4,6.43
299,Ho1Rh3.72Ru0.28B4,6.42
1358,Nb0.13Zr0.87,6.42
2059,Ho1Rh3.6Ru0.4B4,6.42
3677,Ba0.84K0.16Fe2As2,6.42
1716,Ca2.5Co0.5Rh4Sn13,6.41
3972,Zr1V1.85Fe0.15,6.41
541,V2.739Hf0.261Ga1,6.4
1109,Lu0.9Gd0.1Ru1B2,6.4
1161,Li2Pd2.85Pt0.15B1,6.4
1384,Zr1Ru1P0.85B0.15,6.4
4096,Nb5Si2.6B0.4,6.4
4372,Nb5Si2B1,6.4
4611,V3Si0.2Sn0.8,6.4
5234,Ba0.818Na0.182Fe2As2,6.4
5275,Ba1Fe1.8Ni0.2As2,6.4
4173,Lu5Ir4Si9Ge1,6.38
4249,H0.963Pd1,6.377
4773,Nd1.85Ce0.15Cu0.993Ni0.007O4,6.366666667
617,Ho1Rh3Ru1B4,6.35
4524,Nb0.15Zr0.85,6.35
2555,Ga0.1Pb0.9,6.33
4222,Lu2Ir3Si4.98Ge0.02,6.32
99,Mg1C1Ni2.94Cu0.06,6.3
1487,Ti0.9V0.1,6.3
1819,Ho1Th3.4Ru0.6B4,6.3
2021,Y0.65Pr0.35Ba2Cu3O6.75,6.3
2370,La0.3Th0.7Ni1C2,6.3
4949,Zr1P1.25Se0.75,6.3
5148,Ti0.91V0.09,6.3
2987,Lu0.6Er0.4Ru1B2,6.295
4415,Th0.25Zr0.75,6.29
1679,Hf0.5Ta0.5,6.28
3516,In0.6Pb0.4,6.28
5220,Pb0.9Sb0.1,6.28
1238,Sb0.25Ti0.75,6.26
4608,La0.87Th0.13Sn3,6.26
1024,Ba1Pt3.25Au0.75Ge12,6.25
2244,Mg1C1Ni2.99Fe0.01,6.25
4472,Nb3Rh0.5Pt0.5,6.25
5179,Mo0.4Re0.6,6.245
533,Zr1P1.35Se0.65,6.24
3552,Bi0.85Tl0.15,6.23
3663,Rh0.075Zr0.925,6.225
4776,La1Ru2.97Fe0.03Si2,6.22
932,Mo1.935Zr0.065B1C1,6.2
1276,Re0.8V0.2,6.2
1481,Ba1Fe1.926Co0.074As2,6.2
1536,Y1Ni1.86Fe0.14B2C1,6.2
1684,Ge0.1In0.9,6.2
2385,Mo1.85Nb0.15B1C1,6.2
2862,Nb0.45Re0.55,6.2
3112,Lu2Ir3Si4.75Ge0.25,6.2
4778,Ba0.82Pr0.18Fe2As2,6.2
4933,Nb0.47Ta0.53,6.2
4741,Ba0.8Rb0.2Ti2Sb2O1,6.19
4436,Ba1Fe1.856Ni0.144As2,6.185
5649,Mo0.45Re0.55,6.185
4931,Ga0.8Sb0.2,6.18
3312,Ce0.97La0.03Ru2,6.17
3189,Lu0.81Gd0.19Ni2B2C1,6.155
740,Zr1Ru0.95Rh0.05P1,6.15
3194,Er0.134Ho0.866Rh4B4,6.15
1436,Ho1Rh3.4Ru0.6B4,6.14
3565,Ce0.88La0.12Ru2,6.14
4915,Pr1Fe0.95Co0.05As1O1,6.14
1447,La0.84Tm0.16Ru3Si2,6.1
1755,Mo0.865Re0.135,6.1
2227,Ba0.88K0.12Ti2Sb2O1,6.1
2720,Mg1C1Ni2.967Ru0.033,6.1
3351,B2Nb0.3,6.1
4873,V3Si0.2Ge0.8,6.1
5120,C1Hf0.7Nb0.3,6.1
1888,Nb0.5Ta0.5,6.09
3405,Sc0.07V0.93,6.09
3537,Ge0.18Nb0.82,6.085
3214,Zr2Co0.9Cu0.1,6.07
537,Lu4.75Sc0.25Ir4Si10,6.06
3410,Lu4.5Sc0.5Ir4Si10,6.06
1598,Nb0.35Hf0.65N1,6.05
5155,La1Ru2.76Co0.24Si2,6.04
5671,La2.9602Gd0.0398In1,6.04
1903,La1Fe0.985Zn0.015As1O0.85,6.01
10,Y1Ba2Cu2.91Zn0.09O6.6,6
277,Rh0.36Se0.64,6
283,Ba6.63Si46,6
779,Ge0.29Nb0.71,6
1342,Lu5Ir4Si9.5Ge0.5,6
2208,Co0.85Ni0.15Zr2,6
3797,Sm1Fe0.92Ni0.08As1O1,6
3933,C0.7Nb0.3,6
3966,Ba8Si40Ge6,6
4083,Re0.6W00.4,6
4127,Nb0.85V0.15,6
4134,La2.9706Gd0.0294In1,6
4227,Mg0.73Sc0.27B2,6
4535,Bi0.6Tl0.4,6
4595,Rh0.53Se0.47,6
5123,Fe1Se0.13Te0.87,6
5167,Mg1C1Ni2.91Cu0.09,6
5345,Zr1V1Ge1,6
1534,Hf0.16Ta0.84,5.98
3510,Zr0.993Lu0.007B12,5.97
1480,Mg1C1Ni2.985Fe0.015,5.96
3326,Zr2Co0.85Ni0.15,5.96
4614,La1Fe1As0.1P0.9O1,5.96
7,Er0.16Ho0.84Rh4B4,5.95
1038,Rh0.07Zr0.93,5.95
2891,In0.75Sn0.25,5.95
3366,Sc4Dy1Ir4Si10,5.95
1153,Er0.005La0.995,5.94
1922,Zr2Co0.9Ni0.1,5.94
4117,La0.987Gd0.013Sn3,5.94
4128,Fe1Se0.7S0.3,5.94
3330,Y0.74Gd0.26Ni2B2C1,5.935
2588,Na0.1Pb0.9,5.93
4251,Ba0.7Rb0.3Ti2Sb2O1,5.93
1322,Sr1Fe1.88Ni0.12As2,5.92
24,Ce0.91La0.09Ru2,5.91
1392,Rh0.065Zr0.935,5.9
2734,Gd1Nd0.85Ce0.15Cu1O4,5.9
3393,V0.26Zr0.74,5.9
4287,Er0.775Tb0.225Ni2B2C1,5.9
4359,Nb5Si2.8B0.2,5.9
5211,Tb0.225Er0.775Ni2B2C1,5.9
3333,Ti0.1V0.9,5.89
1662,Er0.11Ho0.89Rh4B4,5.883333333
5544,Zr2Co0.85Cu0.15,5.88
613,La0.15Ce0.85Ru2,5.872
3596,Rh0.06Zr0.94,5.866666667
324,Ba0.85K0.15Ti2Sb2O1,5.86
5039,Mo0.33Re0.67,5.845
5260,Ce1Fe1As0.47P0.53F0.05O0.95,5.84
1495,Lu4.9Sc0.1Ir4Si10,5.835
418,Hf0.14Re0.86,5.83
873,Zr2Co0.8Ni0.2,5.83
1086,Ce0.8Pr0.2Ru2,5.82
184,Pb0.6Tl0.4,5.8
847,Lu5Ir4Si9.8Ge0.2,5.8
1709,Mo1.94Hf0.06B1C1,5.8
2846,Sm1Fe0.825Co0.175As1O1,5.8
4559,Ru0.465V0.535,5.8
5034,Y0.8La0.2B6,5.8
2770,Ag1Sn1Se1.8S0.2,5.79
2956,Zr2Co0.95Ga0.05,5.79
143,Lu5Ir3.1Rh0.9Si10,5.77
3031,Dy0.6Tm0.4Ni2B2C1,5.77
734,Nb0.8V0.2,5.76
5643,Zr1P1.5Se0.5,5.76
78,Pr0.95Ce0.05Pt4Ge12,5.75
4527,Tc0.3W0.7,5.75
2480,Re0.75Ta0.25,5.74
5124,Lu5Ir3.12Rh0.88Si10,5.74
257,Lu5Ir3.44Rh0.56Si10,5.72
550,La2.9394Ce0.0606In1,5.72
4041,Nb0.405Ta0.595,5.72
5665,Zr2Co0.9Ga0.1,5.72
979,Ba0.6Rb0.4Ti2Sb2O1,5.71
1557,Hf0.61Ta0.39,5.71
1665,Y0.7Tb0.3Ni2B2C1,5.71
378,Nb0.88V0.12,5.7
1064,Mo0.38Re0.62,5.7
2882,Ta0.96Zr0.04,5.7
3487,Y1Ni1.7Mn0.3B2C1,5.7
3955,Lu5Ir3.4Rh0.6Si10,5.7
4421,Ru0.1Zr0.9,5.7
3342,La0.9Ca0.1Fe1P1O1,5.67
3754,Zr0.985Lu0.015B12,5.67
5360,Sc0.01V0.99,5.67
938,Os0.07Zr0.93,5.66
2320,Th1Ir1.8Os0.2,5.66
3850,Lu5Ir2.8Rh1.2Si10,5.66
937,In0.75Pb0.25,5.65
3085,Zr0.984Lu0.016B12,5.65
4424,Os0.06Zr0.94,5.65
5530,Mo0.62Os0.38,5.65
1168,Er0.82Tb0.18Ni2B2C1,5.63
1530,Rh0.03Zr0.97,5.626666667
2630,La0.9Th0.1,5.62
2078,Nb0.29Re0.71,5.61
1321,Mo0.72Pt0.28,5.6
2091,Hf0.1Ta0.9,5.6
2328,Nb0.92Sn0.08,5.6
2495,Mg1C1Ni2.934Ru0.066,5.6
2646,Nb0.84S0.16,5.6
2737,Mo0.35Re0.65,5.6
2872,Sm1Fe0.9Ni0.1As1F0.12O0.88,5.6
3109,V3Ga0.5Sn0.5,5.6
3314,Mo1.86Ta0.14B1C1,5.6
3419,Zr1Ru1P0.6B0.4,5.6
4668,C1Hf0.4Nb0.6,5.6
5087,Nd0.7Pr0.3Ba2Cu3O7,5.6
1605,La0.99Lu0.01,5.595
3416,V2.79Mo0.21Si1,5.59
1407,La2.94Ce0.06In1,5.58
4499,La0.06Th0.94Pb3,5.58
5050,Ti0.03V0.97,5.58
5374,Mo0.15Nb0.85,5.575
492,Zr2Co0.85Ga0.15,5.56
4277,Sr1Fe1.66Co0.34As2,5.56
4593,Ta0.2Zr0.8,5.56
3119,La1.935Ca0.065Cu1O4,5.55
5699,Bi0.343In0.657,5.55
4202,Pb0.52Tl0.48,5.54
4178,H0.938Pd1,5.523
2465,Tm1Ni1.88Fe0.12B2C1,5.52
3901,Lu5Ir3.8Co0.2Si10,5.52
4223,Pr0.93Ce0.07Pt4Ge12,5.52
75,Th1.6Ho0.4C3,5.5
592,La0.99Y0.01,5.5
822,Nb1Sn1V2,5.5
1500,Ir0.1Zr0.9,5.5
1718,Sm1Fe1As0.47P0.53H0.24O0.76,5.5
1886,La0.99Yb0.01,5.5
2119,Th0.93Zr0.07B12,5.5
2586,C1Hf0.3Mo0.7,5.5
2943,C3Ho0.4Th1.6,5.5
3447,V2Nb1Sn1,5.5
5384,Sr1Fe1.9Ni0.1As2,5.5
5597,La1.8Sr0.2Cu0.9676Zn0.0324O4,5.5
5224,La0.962Tm0.038Sn3,5.49
5320,Th1Rh0.85Si1.15,5.48
1170,Li2Pd2.4Pt0.6B1,5.47
1762,Nb0.4Ta0.6,5.47
3689,Nb0.1Hf0.9N1,5.47
4630,Mg1C1Ni2.98Fe0.02,5.46
3828,Lu5Ir2Rh2Si10,5.45
2986,La0.2Sm0.8Bi1S2F0.5O0.5,5.43
3708,Ti0.01V0.99,5.42
1493,Ba1Fe1.958Rh0.042As2,5.41
3411,Zr2Co0.8Cu0.2,5.41
4725,Ru0.5W0.5,5.41
1532,C3Ho0.2Th1.8,5.4
1537,Zr1Ru1P0.8B0.2,5.4
3148,La0.95Y0.05,5.4
3622,La0.8Th0.2Ni1C2,5.4
3958,Th1.8Ho0.2C3,5.4
4690,C3Sc1.4Th0.6,5.4
891,Hf0.08Ta0.92,5.38
925,Os0.05Zr0.95,5.38
4869,Ce0.85La0.15Ru2,5.35
1174,Bi0.1Sn0.9,5.34
1333,Zr1P1.1Se0.9,5.34
887,Ba0.9Rb0.1Ti2Sb2O1,5.33
452,Lu0.05Dy0.95Ni2B2C1,5.325
3478,Nb0.85W0.15,5.32
1869,Nb0.37Ta0.63,5.31
4998,Er0.01La0.99,5.305
295,Ti0.75V0.25,5.3
3016,Ba0.85Na0.15Fe2As2,5.3
3084,Bi0.15In0.85,5.3
4518,Tc0.44Th0.56,5.3
931,Zr2Co0.8Ga0.2,5.29
933,La0.9974Tb0.0026,5.28
1761,Ta0.17Zr0.83,5.28
2482,La0.99Pr0.01,5.265
990,Lu0.55Er0.45Ru1B2,5.26
3037,Mo0.202Zr0.798,5.25
4917,La2.706Pr0.294Tl1,5.25
1306,Bi3.9Co0.1S3O4,5.215
30,Bi0.9Sb0.1,5.2
1291,Ho0.0105La0.9895,5.2
1317,Er0.8Tb0.2Ni2B2C1,5.2
1945,Re0.52W0.48,5.2
2136,Y0.5Pr0.5Ba2Cu3O6.53,5.2
2805,C3Ho0.6Th1.4,5.2
2979,Th1.4Ho0.6C3,5.2
3162,Lu2Ir3Si4.5Ge0.5,5.2
3226,Sb0.28Tl0.72,5.2
3910,Ru0.58W0.42,5.2
4132,La0.1Sm0.9Bi1S2F0.5O0.5,5.2
4583,Y3.25Dy1.75Os4Ge10,5.2
4616,La1.85Sr0.15Cu0.985Fe0.015O4,5.2
4672,Ge0.02Nb0.98,5.2
726,Ba1Pt3.5Au0.5Ge12,5.19
861,Ho0.01La0.99,5.18
945,Os0.1Zr0.9,5.17
1794,La0.92Tm0.08Sn3,5.17
2579,Mg1C1Ni2.975Fe0.025,5.17
4848,Ru0.46V0.54,5.16
1863,Nb0.3Ta0.7,5.15
2034,Th1Ir1.6Os0.4,5.15
4613,Os0.5V0.5,5.15
4693,La0.8Th0.2,5.15
2521,Zr2Co0.7Ni0.3,5.14
2346,Ba0.9K0.1Ti2Sb2O1,5.13
4448,La0.3Sm0.7Bi1S2F0.5O0.5,5.12
514,Ce0.7Pr0.3Ru2,5.11
983,Sr0.9K0.1Fe2As2,5.11
3500,Ba0.85Na0.15Ti2Sb2O1,5.11
1220,V2.52Mo0.48Si1,5.1
1275,Zr2Co0.75Ga0.25,5.1
1693,Mg0.23Al0.77B2,5.1
1864,Nb2.55V0.45Au1,5.1
2146,In0.85Pb0.15,5.1
3088,Lu5Ir4Si6Ge4,5.1
3107,Cr0.56Re0.44,5.1
3139,Ba1Fe1.76Co0.24As2,5.1
3158,Ba0.5K0.5Fe1.7Ni0.3As2,5.1
3161,Nb3Rh0.7Pt0.3,5.1
4473,Tc0.75Ti0.25,5.1
5319,La3Co4Sn12.35In0.65,5.1
5417,Sr2Y1Ru0.96Cu0.04O6,5.1
2312,Re0.4W0.6,5.08
3633,Y2C2Br1I1,5.08
5468,Lu0.8Dy0.2Ru1B2,5.07
5499,Cr0.0033V0.9967,5.07
1818,Bi0.1In0.9,5.05
4932,Ba1Pt3.75Au0.25Ge12,5.05
409,Sr1Ga1.1Si0.9,5.04
5081,Os0.55V0.45,5.04
5679,In0.88Sn0.12,5.03
962,Ba1Fe1.2Ru0.8As2,5.02
1065,Ba0.76La0.24Fe2As2,5.02
3470,Ba0.75Na0.25Ti2Sb2O1,5.015
214,Ba6.62Si46,5
688,Fe1Se0.82Br0.18,5
1176,Ba8Si37Ge9,5
1876,Bi2Sr1.4La0.6Cu1O6.42,5
2003,La3Co1Ru3Sn13,5
2454,Sr1Ga1Si1,5
2608,La1.7Ba0.3Cu0.99Zn0.01O4,5
2632,Rh0.035Zr0.965,5
3439,C1Hf0.9Ta0.1,5
3545,Rh0.05Zr0.95,5
4163,Mo1.905Hf0.095B1C1,5
4875,Hf1V1.7Fe0.3,5
5456,Fe1Se0.7Br0.3,5
5503,Fe1Se0.8Br0.2,5
5546,Fe0.9Co0.1Se1,5
3817,La1.72Sr0.28Cu1O4,4.98
1621,Zr2Co0.7Ga0.3,4.97
5673,Hf1P1.5S0.5,4.97
3173,La1.87Ba0.13Cu1O4,4.96
4121,La1.8Sr0.2Cu0.96Ni0.04O4,4.925
1521,Nb0.31Re0.69,4.92
2005,Ce0.84Y0.16Ru2,4.92
4882,Cu0.005V0.995,4.92
633,La0.99Nd0.01,4.915
2231,Mo0.07Zr0.93,4.91
4938,Zr2Co0.75Ni0.25,4.91
597,Pd0.165Sb0.835,4.9
1352,Li2B1Pd2.4Pt0.6,4.9
2639,Nb0.04Zr0.96,4.9
2982,Nb1.5Mo1.5Al1,4.9
3864,Tb0.25Er0.75Ni2B2C1,4.9
4704,Nb0.69V0.31,4.9
5288,Re0.7W0.3,4.9
5391,Mg1C1Ni2.967Fe0.033,4.9
5557,Zr2Co0.75Cu0.25,4.89
1245,Lu4.5Th0.5Ir4Si10,4.88
5486,La0.7Th0.3,4.88
2337,La1.8Nd0.2Cu0.99Zn0.01O4.0631,4.87
275,Th1Ir1.8Ru0.2,4.86
1845,Pr0.95Sr0.05Fe1As1O1,4.86
5210,Pd0.074Ti0.926,4.85
1820,Lu0.8Gd0.2Ru1B2,4.84
5547,Ru0.4W0.6,4.835
2549,Lu1.94Sc0.06Fe3Si5,4.83
2925,Cr0.1Nb0.9,4.83
1021,Al0.005V0.995,4.82
3632,La1Bi1S2F0.5O0.5,4.817058824
4353,La2.85Pr0.15Se4,4.81
473,C1Hf0.5Nb0.5,4.8
959,Pd0.15Zr0.85,4.8
1914,Lu5Ir1.2Rh2.8Si10,4.8
2311,Y3Dy2Os4Ge10,4.8
3556,Nb0.8Ru0.2,4.8
3970,C1Ta0.4Ti0.6,4.8
4914,Cr0.01V0.99,4.8
1829,Zr0.926Lu0.074B12,4.78
5244,Cr0.0081V0.9919,4.78
4586,Zr0.935Lu0.065B12,4.77
4749,La2.4S4Y0.6,4.77
5176,Ce0.8La0.2Ru2,4.77
2195,Nb0.14Ta0.86,4.76
3146,Lu0.9Tb0.1Ru1B2,4.76
5206,Ba0.87Nd0.13Fe2As2,4.76
2788,Si0.005V0.995,4.75
3301,Sr1Ga1.2Si0.8,4.75
4407,Sr1Al1Si1,4.75
1626,Ce1Ru1.99Co0.01,4.74
3092,Cu0.01V0.99,4.74
2272,Sr1Ga0.9Si1.1,4.73
2314,Th0.9La0.1Ru2,4.73
4996,Pd0.18Ti0.82,4.73
4661,Mg1C1Ni2.9Ru0.1,4.72
195,Pd0.2Ti0.8,4.71
1395,Ti0.775V0.225,4.7
4492,V2.808Re0.192Si1,4.7
4592,Lu5Ir4Si9.9Ge0.1,4.7
5060,La1.75Sr0.25Cu0.97Ni0.03O4,4.7
5143,Y2Br1.75Cl0.25C2,4.7
1253,Ce0.97Gd0.03Ru2,4.69
2515,Ag0.12In0.88,4.69
782,Ho1Rh2.6Ru1.4B4,4.68
5422,Nb0.8W0.2,4.68
3753,Nb0.16Ta0.84,4.67
3824,La0.5Th0.5Sn3,4.67
5141,Pb0.4Tl0.6,4.67
3738,Si0.01V0.99,4.66
89,Bi0.05In0.95,4.65
1118,Nb0.17Ta0.83,4.65
5203,Al0.18La0.82,4.65
585,La0.98Lu0.02,4.643
1206,Nb0.2Ta0.8,4.64
1600,Pd0.05Ti0.95,4.64
4313,La0.933Gd0.067Sn3,4.64
4482,Dy1Ir2Rh2B4,4.64
5107,Zr0.8Mo0.2,4.64
4639,Er1Ni1.92Fe0.08B2C1,4.63
3728,Mo0.815Pt0.185,4.62
1271,Pr0.915Ce0.085Pt4Ge12,4.61
1842,Y0.5Pr0.5Ba2Cu3O6.61,4.6
2256,La3Co4Sn11.7In1.3,4.6
2356,Nb2.49V0.51Au1,4.6
2567,Mo1.7Ta0.3B1C1,4.6
3294,Re0.25W0.75,4.6
4635,Lu2Ir3Si4.25Ge0.75,4.6
4892,Nb3Rh0.7Au0.3,4.6
5051,Y0.65Tb0.35Ni2B2C1,4.6
5332,Lu2Ir2.97Rh0.03Si5,4.6
5483,C3Er1Th1,4.6
5636,Th1Er1C3,4.6
4122,Nb0.15Ta0.85,4.58
5047,La1Ru2.94Fe0.06Si2,4.58
3671,Cr0.0132V0.9868,4.57
4514,Sn0.005V0.995,4.57
3054,La1Fe0.875Ir0.125As1O1,4.56
5601,Mo0.8Pt0.2,4.56
135,Nb0.1Ta0.9,4.55
2450,Dy0.9Tm0.1Ni2B2C1,4.55
3165,B2Nb0.8,4.55
5219,Th0.8Nd0.2Ru2,4.55
1060,V2.4Mo0.6Si1,4.54
1527,Nb0.08Ta0.92,4.54
218,Mo0.81Pt0.19,4.53
810,Dy1Rh2Ir2B4,4.53
4840,Ru0.47V0.53,4.53
484,Ba1Ti2Sb0.4Bi1.6O1,4.52
807,Lu1.94Dy0.06Fe3Si5,4.52
2188,Y0.75Gd0.25Ni2B2C1,4.52
3546,Co0.007V0.993,4.52
3842,Re0.76V0.24,4.52
312,Nb0.037Ta0.963,4.51
535,Sn0.6In0.4Te1,4.51
2459,La1.943Sr0.057Cu1O4,4.51
3358,Ce0.86Tb0.14Ru2,4.51
345,La0.99Sm0.01,4.5
885,Nb0.75Mg0.25B2,4.5
1879,La1.87Ba0.13Cu0.99Ga0.01O4,4.5
2255,Nb0.9Re0.1,4.5
2425,Lu4.95Sc0.05Ir4Si10,4.5
3525,Nb0.32Re0.68,4.5
4867,Mg0.9Zn0.1C1Ni3,4.5
5157,Nb0.9Mg0.1B2,4.5
5277,C1Hf0.6Nb0.4,4.5
2444,Er0.03La0.97,4.49
3605,Tc0.65V0.35,4.49
4605,Zr1V1.7Fe0.3,4.49
5303,Al0.01V0.99,4.49
1428,Pr0.8Sr0.2Fe0.7Co0.3As1O1,4.48
1573,Ir0.28W0.72,4.475
993,Nb0.04Ta0.96,4.47
4072,Nb0.016Ta0.984,4.47
5654,Mo0.04Zr0.96,4.47
3045,Nb0.025Ta0.975,4.465
4343,Sc3.5Dy1.5Ir4Si10,4.465
117,Sn0.55In0.45Te1,4.46
1074,Ba2Bi2.75Sb0.25,4.46
4541,La1Tl0.24Pb2.76,4.46
2161,Er0.75Tb0.25Ni2B2C1,4.45
3025,Nb0.05Ta0.95,4.45
4281,La0.9Th0.1Ni1C2,4.45
4430,In0.97Pd0.03,4.45
4665,Cu0.025V0.975,4.45
4029,In0.9Pb0.1,4.435
3994,Pr1Pt4Ge11.5Sb0.5,4.43
4553,Al0.2La0.8,4.43
1602,Er0.8Gd0.2Rh4B4,4.41
2554,Th1Ir1.4Os0.6,4.41
64,Sn0.5In0.5Te1,4.4
110,La1.85Sr0.15Cu0.976Co0.024O4,4.4
197,Os0.74W0.26,4.4
232,Y2Br1.5Cl0.5C2,4.4
1310,Mo0.2Nb0.8,4.4
2079,Y0.6La0.4B6,4.4
2421,Rh0.04Zr0.96,4.4
4857,B12Yb0.01Zr0.99,4.4
384,Zr2Co0.7Cu0.3,4.39
3701,La1Fe1As0.6P0.4O1,4.3825
3530,Ti0.76V0.24,4.382
5248,Er0.2Y0.8Pd2Sn1,4.38
3231,Bi3.925Co0.075S3O4,4.3775
47,La0.951Lu0.049,4.37
25,La1Rh1Si1,4.35
2100,Lu0.418Dy0.582Ni2B2C1,4.35
3125,Pd0.1Ti0.9,4.335
820,La2.82Pr0.18S4,4.33
3851,Lu1.9Sc0.1Fe3Si5,4.33
1592,La1Fe0.98Zn0.02As1O0.85,4.32
4566,Pd0.15Ti0.85,4.32
4363,Lu0.6Tm0.4Ru1B2,4.31
637,Lu0.4Dy0.6Ni2B2C1,4.3
837,Y1Ba2Cu2.9Zn0.1O6.88,4.3
2542,Dy1Rh1.6Ir2.4B4,4.3
2559,Al0.22La0.78,4.3
2858,Y1Ba2Cu2.9Ni0.1O6.56,4.3
3184,Zr0.9Mo0.1,4.3
3515,Ir0.1Ti0.9,4.3
5410,Nb0.5V1.5Zr1,4.3
5484,Nb0.15V0.85,4.3
1214,Ta0.15Zr0.85,4.29
413,Rh0.106Ti0.894,4.28
561,La0.92Gd0.08Sn3,4.28
1568,Bi0.26Tl0.74,4.275
4565,Nb2Pd1S4.5Se0.5,4.27
5400,Sm1Fe0.5Ru0.5As1F0.15O0.85,4.26
1738,Bi3.875Co0.125S3O4,4.255
427,Ba2Bi2.5Sb0.5,4.25
576,Ba0.95K0.05Ti2Sb2O1,4.25
2838,In0.92Sn0.08,4.25
3176,Nb0.5V0.5,4.25
4177,Ba0.95Rb0.05Ti2Sb2O1,4.25
339,Ba0.9Na0.1Ti2Sb2O1,4.24
1145,Sr1Ga0.8Si1.2,4.24
5309,La0.2Ce0.8Ru2,4.227
2422,La0.9916Sm0.0084,4.22
4271,Mo0.16Ti0.84,4.213
2277,Nb0.6Rh0.4,4.21
2888,N0.62Pt0.38,4.21
2988,Sn0.01V0.99,4.21
4707,La0.4Sm0.6Bi1S2F0.5O0.5,4.205
1624,La0.2Th0.8Ni1C2,4.2
1836,Cd0.97Pd0.03,4.2
2105,Ga0.71V0.29,4.2
2141,Y0.77Gd0.23Ni2B2C1,4.2
2593,Nb0.925Ru0.075,4.2
3174,Ru0.452V0.548,4.2
3274,Bi4S2.97Se0.03O4,4.2
4118,Nb1.2Mo1.8Al1,4.2
4169,Ir0.42Nb0.58,4.2
4506,La1.65Ba0.35Cu1O4,4.2
4539,Zr2Co0.6Ni0.4,4.2
4609,In0.913Pb0.087,4.2
4708,La1.6Ba0.4Cu1O4,4.2
4764,Y1Ba2Cu2.9Fe0.1O6.62,4.2
5163,Al1Nb2Ni1,4.2
2636,Er0.76Gd0.24Rh4B4,4.18
3263,La0.908Tm0.092Sn3,4.18
5112,Cr0.152Ti0.848,4.18
42,Tc0.6V0.4,4.17
3623,Nb0.6V0.4,4.17
3123,Lu1.9Y0.1Fe3Si5,4.16
216,Y2Br1.25Cl0.75C2,4.15
1571,Ge0.045Nb0.955,4.15
2504,Mo0.059Zr0.941,4.15
2815,Bi0.08Sn0.92,4.15
2809,Ta0.125Zr0.875,4.14
3660,Bi0.7Sb0.3,4.14
3961,Li2Pd1.5Pt1.5B1,4.13
4893,Ti0.8V0.2,4.125
1233,Pd2Y0.9Tm0.1Sn1,4.12
1589,Ba0.91Ce0.09Fe2As2,4.12
4947,Pd2Y0.95Tm0.05Sn1,4.12
5189,Mg0.85Zn0.15C1Ni3,4.12
193,Hg0.333In0.667,4.115
1603,Nb0.4V0.6,4.11
2330,H0.9Pd1,4.11
3291,Nb0.55V0.45,4.11
4193,Zr1P0.6Se1.4,4.11
4270,Pr0.9Ce0.1Pt4Ge12,4.11
2685,Hg0.97Tl0.03,4.109
1777,Lu5Ir4Si9.95Ge0.05,4.1
1808,Bi0.06Sn0.94,4.1
2206,Gd0.06In1La2.94,4.1
3069,In0.25Sb0.75,4.1
3336,Ba1Fe1.958Pd0.042As2,4.1
5138,Cr0.38Re0.62,4.1
5698,Nd0.95Pr0.05Ba2Cu3O6.6,4.1
225,Ce1Pt0.1Ru1.9,4.08
2711,Cr0.02V0.98,4.08
2729,Mo0.15Ti0.85,4.08
3978,Bi3Ni0.95Fe0.05,4.08
5066,Bi0.025In0.975,4.07
4390,Ba2Bi2.25Sb0.75,4.06
4718,Pd2Y0.9Ho0.1Sn1,4.06
4900,Bi3Ni0.9Fe0.1,4.06
5362,Si0.025V0.975,4.06
1805,Ba1Ga1Si1,4.05
5580,Al0.02V0.98,4.05
647,Nb0.2V0.8,4.03
2009,Ba1Ti2Sb0.8Bi1.2O1,4.02
4809,La2.9234Ce0.0766In1,4.02
422,Ba1Ga0.78Si1.22,4
795,Lu4.975Sc0.025Ir4Si10,4
814,Y0.5Pr0.5Ba2Cu3O6.76,4
920,Rh0.1Ti0.9,4
1390,Ru0.45V0.55,4
1405,Y0.65La0.35B6,4
1737,Ce1Fe1As0.7P0.3O1,4
1905,La3Co2Ru2Sn13,4
1960,Y0.5Pr0.5Ba2Cu3O6.85,4
2250,Rh0.88Ti0.12,4
2251,Rh0.12Ti0.88,4
2688,Y0.5Pr0.5Ba2Cu3O6.71,4
